date,adm_level,adm_id,state,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
21/02/2025,1,1901,Sabah,2407,178.0191,59.6462,474.9493,228.70042,1317.3181,802.2227,283.10886,205.36948,163.8108,final
01/03/2025,1,1901,Sabah,2407,166.04529,65.63948,461.19818,208.3874,1394.8749,771.5111,242.13837,218.47504,180.2775,final
11/03/2025,1,1901,Sabah,2407,107.99086,70.492424,452.05524,195.7781,1374.0847,744.22485,149.67178,227.64197,184.0682,final
21/03/2025,1,1901,Sabah,2407,135.52098,88.658165,409.55713,224.79007,1327.5139,726.3195,150.03601,180.40689,182.2068,final
01/04/2025,1,1901,Sabah,2407,62.937683,59.38622,306.44952,218.5368,1293.9272,690.4913,105.515884,139.32808,186.76399,final
11/04/2025,1,1901,Sabah,2407,55.64562,64.69916,254.10428,212.74355,1206.2784,664.3848,87.010544,118.995155,180.95398,final
21/04/2025,1,1901,Sabah,2407,84.006645,66.917145,202.58994,191.00252,1087.0964,644.49304,123.762764,105.91187,168.14598,final
01/05/2025,1,1901,Sabah,2407,83.741585,78.25279,223.39386,209.8691,991.04156,636.79333,106.59292,106.29442,155.19662,final
11/05/2025,1,1901,Sabah,2407,84.57499,89.18443,252.32321,234.35437,958.4828,642.87604,95.10594,107.50722,148.71407,final
21/05/2025,1,1901,Sabah,2407,113.700455,82.53491,282.01703,249.97214,894.1641,665.7647,135.60356,112.56799,134.0506,final
01/06/2025,1,1901,Sabah,2407,71.376816,72.0851,269.65228,243.80444,799.49567,672.2103,99.08117,110.38882,118.79554,final
11/06/2025,1,1901,Sabah,2407,85.31076,71.30271,270.38803,225.92273,776.81555,673.0206,118.35852,119.25549,115.308525,final
21/06/2025,1,1901,Sabah,2407,63.762775,73.26457,220.45035,216.65239,705.0573,657.6271,87.85938,101.71348,107.15791,final
01/07/2025,1,1901,Sabah,2407,70.17989,63.17416,219.25342,207.74146,712.29956,661.415,110.27622,105.41124,107.63557,final
11/07/2025,1,1901,Sabah,2407,47.33818,61.875114,181.28085,198.31384,703.9921,658.59094,78.262566,91.622314,106.84174,final
21/07/2025,1,1901,Sabah,2407,25.41961,72.620804,142.93768,197.67007,645.4051,664.2946,39.19002,72.99434,97.1777,final
01/08/2025,1,1901,Sabah,2407,82.05858,70.46361,154.81638,204.95952,643.7221,656.50543,115.36498,76.11771,98.06754,final
11/08/2025,1,1901,Sabah,2407,128.96344,82.194695,236.44162,225.2791,688.11053,649.5157,153.63715,104.84738,105.8967,final
21/08/2025,1,1901,Sabah,2407,97.02618,90.3213,308.0482,242.9796,671.4363,657.30206,107.03398,126.23949,102.13411,final
01/09/2025,1,1901,Sabah,2407,120.988365,79.03882,346.978,251.55481,721.0478,664.2558,149.91687,137.19408,108.48584,final
11/09/2025,1,1901,Sabah,2407,98.58579,80.024,316.60034,249.38411,734.3228,672.97705,121.83124,126.42312,109.048355,final
21/09/2025,1,1901,Sabah,2407,62.156628,84.56882,281.73077,243.63162,732.7167,684.2813,74.97769,115.32353,107.02693,final
01/10/2025,1,1901,Sabah,2407,95.10968,89.68665,255.8521,254.27946,757.6465,710.7938,105.72734,100.60654,106.545555,final
11/10/2025,1,1901,Sabah,2407,53.604904,91.04505,210.87122,265.3005,763.9132,739.96375,61.01814,79.86342,103.21485,final
21/10/2025,1,1901,Sabah,2407,125.40756,105.43735,274.12213,286.16904,863.9011,772.7803,118.08285,95.86257,111.71549,final
01/11/2025,1,1901,Sabah,2407,114.89406,85.590614,293.90652,282.073,896.7366,787.9073,132.3471,104.12212,113.72535,final
11/11/2025,1,1901,Sabah,2407,93.422104,81.1002,333.72372,272.12814,861.1953,786.8128,114.31113,122.226395,109.39395,final
21/11/2025,1,1901,Sabah,2407,121.016205,82.27668,329.33237,248.96748,885.1853,778.7682,144.38702,131.64377,113.57763,final
01/12/2025,1,1901,Sabah,2407,82.42335,93.11213,296.86166,256.489,846.62024,792.8415,89.105545,115.43952,106.74053,final
11/12/2025,1,1901,Sabah,2407,89.67262,97.04548,293.11218,272.4343,837.70715,809.863,92.77493,107.45325,103.41704,final
21/12/2025,1,1901,Sabah,2407,100.95554,108.183395,273.0515,298.341,876.506,833.47754,93.61404,91.66302,105.13174,final
01/01/2026,1,1901,Sabah,2407,165.27005,95.2145,355.89822,299.5567,946.6664,848.112,169.90561,118.49952,111.55234,final
11/01/2026,1,1901,Sabah,2407,36.23556,90.80554,302.46115,292.5835,929.29706,847.1312,43.040894,103.31929,109.64239,final
21/01/2026,1,1901,Sabah,2407,79.061485,86.808975,280.5671,272.829,882.9509,827.4408,91.561295,102.7852,106.66835,final
01/02/2026,1,1901,Sabah,2407,83.435814,85.9525,198.73285,263.56702,851.4927,825.30426,97.23297,75.85922,103.154076,final
11/02/2026,1,1901,Sabah,2407,213.91109,83.10173,376.4084,255.8632,971.9816,826.5783,248.47536,146.21011,117.48522,final
21/02/2026,1,1901,Sabah,2407,184.13419,59.6462,481.48108,228.70042,1035.0996,802.2227,292.56815,208.1644,128.84915,final
01/03/2026,1,1901,Sabah,2407,131.65186,65.63948,529.69714,208.3874,1084.3282,771.5111,193.44969,250.57578,140.28496,final
11/03/2026,1,1901,Sabah,2407,49.94267,70.492424,365.7287,195.7781,1044.5983,744.22485,72.779045,184.64598,140.09123,final
21/03/2026,1,1901,Sabah,2407,25.46074,88.658165,207.05527,224.79007,969.1035,726.3195,32.52331,92.28217,133.19807,final
01/04/2026,1,1901,Sabah,2407,59.78604,59.38622,135.18945,218.5368,863.6194,690.4913,100.62099,62.71426,124.89293,prelim
11/04/2026,1,1901,Sabah,2407,26.795597,64.69916,112.04237,212.74355,854.1795,664.3848,45.618336,53.7524,128.35359,prelim
21/04/2026,1,1901,Sabah,2407,43.674698,66.917145,130.25633,191.00252,818.79266,644.49304,67.68163,69.00745,126.83625,forecast
01/01/2022,1,1902,Sarawak,4031,116.48003,133.04828,343.69263,399.57355,994.7603,1116.8174,87.998215,86.1877,89.119705,final
11/01/2022,1,1902,Sarawak,4031,150.00546,126.939926,362.74844,411.57568,1044.0656,1144.2448,117.48185,88.2789,91.28304,final
21/01/2022,1,1902,Sarawak,4031,173.02902,138.74223,439.5145,398.73044,1086.6284,1156.1351,123.85297,110.10181,94.0139,final
01/02/2022,1,1902,Sarawak,4031,141.85066,116.49151,464.88513,382.17368,1103.8456,1156.2256,120.87319,121.36288,95.48924,final
11/02/2022,1,1902,Sarawak,4031,125.02109,111.43038,439.9008,366.66412,1165.8341,1143.2156,111.67282,119.70507,101.96989,final
21/02/2022,1,1902,Sarawak,4031,55.254776,85.76123,322.12653,313.68314,1111.7893,1109.2164,66.38823,102.64946,100.23091,final
01/03/2022,1,1902,Sarawak,4031,116.24138,97.78273,296.51724,294.97433,1105.095,1076.7216,117.9589,100.51435,102.622986,final
11/03/2022,1,1902,Sarawak,4031,122.59266,107.51873,294.0888,291.06268,1096.738,1069.3025,113.39681,101.022125,102.553795,final
21/03/2022,1,1902,Sarawak,4031,123.34756,128.29604,362.1816,333.5975,1123.8226,1046.0111,96.287605,108.44191,107.403496,final
01/04/2022,1,1902,Sarawak,4031,123.96329,105.04043,369.9035,340.8552,1131.3059,1018.0032,117.19627,108.39899,111.0755,final
11/04/2022,1,1902,Sarawak,4031,77.60283,98.841194,324.9137,332.17767,1058.9032,989.9045,79.547264,97.84566,106.93521,final
21/04/2022,1,1902,Sarawak,4031,111.88861,105.20747,313.4547,309.0891,997.7628,956.3697,106.06233,101.38992,104.30563,final
01/05/2022,1,1902,Sarawak,4031,122.01836,106.98723,311.5098,311.0359,977.9306,946.8654,113.42218,100.149956,103.26362,final
11/05/2022,1,1902,Sarawak,4031,90.097244,92.38413,324.0042,304.57883,943.0067,927.8192,97.65169,106.27478,101.62813,final
21/05/2022,1,1902,Sarawak,4031,65.09452,98.90276,277.2101,298.2741,952.8465,940.9607,67.461655,93.05447,101.25648,final
01/06/2022,1,1902,Sarawak,4031,118.002235,89.24285,273.194,280.52975,954.60736,932.42084,130.51625,97.430824,102.36676,final
11/06/2022,1,1902,Sarawak,4031,105.01414,70.809525,288.1109,258.95514,937.0289,895.7117,145.11916,111.04573,104.58717,final
21/06/2022,1,1902,Sarawak,4031,102.44406,71.88146,325.46045,231.93384,916.12537,839.29706,139.75288,139.47372,109.09967,final
01/07/2022,1,1902,Sarawak,4031,53.134705,74.61027,260.5929,217.30125,845.2967,808.8669,73.02413,119.47432,104.47614,final
11/07/2022,1,1902,Sarawak,4031,20.936493,62.80213,176.51526,209.29387,788.6304,772.8278,38.253212,84.703896,102.031624,final
21/07/2022,1,1902,Sarawak,4031,109.88613,72.95166,183.95734,210.36406,786.6278,740.572,147.38124,87.73857,106.177246,final
01/08/2022,1,1902,Sarawak,4031,95.12131,79.50311,225.94394,215.2569,759.73083,713.0879,118.48238,104.85208,106.49544,final
11/08/2022,1,1902,Sarawak,4031,80.30191,90.199844,285.30936,242.65462,749.9354,710.9036,89.603,117.22348,105.45211,final
21/08/2022,1,1902,Sarawak,4031,155.64078,109.75678,331.064,279.45975,840.4817,721.7576,139.98369,118.141136,116.33613,final
01/09/2022,1,1902,Sarawak,4031,132.93947,91.97981,368.88214,291.93643,855.41895,724.4946,142.23524,125.91319,117.947266,final
11/09/2022,1,1902,Sarawak,4031,108.83776,82.27678,397.41803,284.01337,859.2426,735.96185,130.43304,139.23856,116.63793,final
21/09/2022,1,1902,Sarawak,4031,81.32002,91.88097,323.09723,266.13757,838.1186,755.96136,89.09905,121.00766,110.7965,final
01/10/2022,1,1902,Sarawak,4031,159.78046,109.59957,349.93823,283.75732,944.76434,790.9506,143.78802,122.91921,119.32453,final
11/10/2022,1,1902,Sarawak,4031,108.79583,101.43054,349.8963,302.91107,1032.6237,829.57904,106.92028,115.259346,124.32898,final
21/10/2022,1,1902,Sarawak,4031,168.31432,128.2247,436.890625,339.25482,1091.0519,884.8521,130.09172,128.36148,123.17236,final
01/11/2022,1,1902,Sarawak,4031,141.67502,116.95605,418.78516,346.6113,1137.6056,922.30505,120.26875,120.526596,123.21788,final
11/11/2022,1,1902,Sarawak,4031,150.94865,123.861374,460.938,369.0421,1208.2523,955.96655,121.020485,124.56832,126.253334,final
21/11/2022,1,1902,Sarawak,4031,116.51228,117.092415,409.13593,357.90985,1169.1238,963.3022,99.52484,114.11537,121.25592,final
01/12/2022,1,1902,Sarawak,4031,161.48598,127.552,428.9469,368.5058,1197.6703,998.8744,125.6005,116.1821,119.80287,final
11/12/2022,1,1902,Sarawak,4031,108.59415,116.0308,386.5924,360.67523,1197.4266,1032.6284,93.855576,107.08748,115.882195,final
21/12/2022,1,1902,Sarawak,4031,127.63781,150.32993,397.71796,393.91275,1243.7445,1091.0774,85.39103,100.95389,113.9285,final
01/01/2023,1,1902,Sarawak,4031,122.81121,133.04828,359.04318,399.57355,1206.7751,1116.8174,92.584435,89.98196,108.018936,final
11/01/2023,1,1902,Sarawak,4031,59.35971,126.939926,309.80872,411.57568,1157.3391,1144.2448,48.779556,75.570595,101.13939,final
21/01/2023,1,1902,Sarawak,4031,194.85538,138.74223,377.0263,398.73044,1183.8801,1156.1351,139.03734,94.6241,102.389465,final
01/02/2023,1,1902,Sarawak,4031,81.51948,116.49151,335.73456,382.17368,1123.7246,1156.2256,71.214424,88.00561,97.20115,final
11/02/2023,1,1902,Sarawak,4031,120.67403,111.43038,397.0489,366.66412,1093.45,1143.2156,107.93921,108.17532,95.66583,final
21/02/2023,1,1902,Sarawak,4031,123.54949,85.76123,325.743,313.68314,1100.4872,1109.2164,141.63481,103.78429,99.21655,final
01/03/2023,1,1902,Sarawak,4031,137.9541,97.78273,382.1776,294.97433,1076.9553,1076.7216,139.08379,129.07025,100.021614,final
11/03/2023,1,1902,Sarawak,4031,104.41727,107.51873,365.92087,291.06268,1072.7784,1069.3025,97.2436,125.28458,100.323555,final
21/03/2023,1,1902,Sarawak,4031,162.51328,128.29604,404.88464,333.5975,1107.6539,1046.0111,125.67011,121.05365,105.8651,final
01/04/2023,1,1902,Sarawak,4031,104.7745,105.04043,371.70505,340.8552,1089.6173,1018.0032,99.75833,108.91987,107.00039,final
11/04/2023,1,1902,Sarawak,4031,50.445297,98.841194,317.7331,332.17767,1080.7029,989.9045,53.394318,95.716034,109.12634,final
21/04/2023,1,1902,Sarawak,4031,103.16745,105.20747,258.38724,309.0891,989.0149,956.3697,98.148926,83.85749,103.3957,final
01/05/2023,1,1902,Sarawak,4031,98.07294,106.98723,251.68568,311.0359,1005.5683,946.8654,92.0399,81.22042,106.16714,final
11/05/2023,1,1902,Sarawak,4031,63.578022,92.38413,264.81842,304.57883,948.47235,927.8192,70.42011,87.15661,102.21405,final
21/05/2023,1,1902,Sarawak,4031,99.06202,98.90276,260.71298,298.2741,923.9848,940.9607,100.15328,87.61479,98.20544,final
01/06/2023,1,1902,Sarawak,4031,59.434383,89.24285,222.07443,280.52975,845.4651,932.42084,68.37058,79.52741,90.72394,final
11/06/2023,1,1902,Sarawak,4031,64.21955,70.809525,222.71594,258.95514,805.26746,895.7117,91.30719,86.2707,89.95859,final
21/06/2023,1,1902,Sarawak,4031,56.9809,71.88146,180.63483,231.93384,699.73505,839.29706,80.61879,78.3488,83.47003,final
01/07/2023,1,1902,Sarawak,4031,99.44753,74.61027,220.64798,217.30125,694.4081,808.8669,131.19858,101.50549,85.936424,final
11/07/2023,1,1902,Sarawak,4031,78.43314,62.80213,234.86157,209.29387,722.39594,772.8278,123.05386,111.931145,93.51632,final
21/07/2023,1,1902,Sarawak,4031,49.792606,72.95166,227.67328,210.36406,669.0211,740.572,70.2905,108.037186,90.40322,final
01/08/2023,1,1902,Sarawak,4031,62.59613,79.50311,190.82188,215.2569,633.5443,713.0879,79.99247,88.906136,88.92287,final
11/08/2023,1,1902,Sarawak,4031,100.822876,90.199844,213.21161,242.65462,670.7891,710.9036,111.15867,88.11127,94.39666,final
21/08/2023,1,1902,Sarawak,4031,94.76904,109.75678,258.18805,279.45975,666.49615,721.7576,86.93956,92.52207,92.396164,final
01/09/2023,1,1902,Sarawak,4031,91.64227,91.97981,287.2342,291.93643,698.70404,724.4946,99.65195,98.41642,96.46459,final
11/09/2023,1,1902,Sarawak,4031,104.954605,82.27678,291.3659,284.01337,739.4391,735.96185,125.983795,102.54401,100.46929,final
21/09/2023,1,1902,Sarawak,4031,88.08484,91.88097,284.6817,266.13757,770.543,755.96136,96.08166,106.839386,101.916214,final
01/10/2023,1,1902,Sarawak,4031,84.74076,109.59957,277.7802,283.75732,755.8363,790.9506,78.30811,97.93005,95.58838,final
11/10/2023,1,1902,Sarawak,4031,106.80278,101.43054,279.62836,302.91107,784.20593,829.57904,105.047646,92.43849,94.563354,final
21/10/2023,1,1902,Sarawak,4031,111.17415,128.2247,302.7177,339.25482,845.58746,884.8521,87.20166,89.38661,95.58751,final
01/11/2023,1,1902,Sarawak,4031,107.58348,116.95605,325.56042,346.6113,890.5748,922.30505,92.3148,94.01303,96.57823,final
11/11/2023,1,1902,Sarawak,4031,94.17762,123.861374,312.93524,369.0421,883.9295,955.96655,76.964584,84.999855,92.50369,final
21/11/2023,1,1902,Sarawak,4031,115.42619,117.092415,317.18732,357.90985,904.5867,963.3022,98.63528,88.778885,93.93624,final
01/12/2023,1,1902,Sarawak,4031,137.46341,127.552,347.06723,368.5058,950.40784,998.8744,107.47738,94.26018,95.17205,final
11/12/2023,1,1902,Sarawak,4031,111.639046,116.0308,364.52866,360.67523,957.0923,1032.6284,96.371376,101.05379,92.720314,final
21/12/2023,1,1902,Sarawak,4031,153.19424,150.32993,402.2967,393.91275,1022.20166,1091.0774,101.844025,102.10169,93.71616,final
01/01/2024,1,1902,Sarawak,4031,114.69313,133.04828,379.52643,399.57355,1052.154,1116.8174,86.70382,95.044876,94.23584,final
11/01/2024,1,1902,Sarawak,4031,214.3364,126.939926,482.2238,411.57568,1159.6876,1144.2448,166.2396,116.95925,101.34374,final
21/01/2024,1,1902,Sarawak,4031,83.67973,138.74223,412.7093,398.73044,1132.1932,1156.1351,61.693584,103.462425,97.938065,final
01/02/2024,1,1902,Sarawak,4031,80.96924,116.49151,378.98535,382.17368,1105.579,1156.2256,70.76152,99.17651,95.63852,final
11/02/2024,1,1902,Sarawak,4031,107.38576,111.43038,272.03473,366.66412,1118.7872,1143.2156,96.526146,74.539,97.8725,final
21/02/2024,1,1902,Sarawak,4031,72.56512,85.76123,260.9201,313.68314,1075.926,1109.2164,85.460625,83.44342,97.012215,final
01/03/2024,1,1902,Sarawak,4031,118.9484,97.78273,298.89926,294.97433,1057.411,1076.7216,120.59263,101.30842,98.214836,final
11/03/2024,1,1902,Sarawak,4031,57.529644,107.51873,249.04317,291.06268,1003.3017,1069.3025,55.572655,85.80722,93.85641,final
21/03/2024,1,1902,Sarawak,4031,127.35822,128.29604,303.83627,333.5975,977.4657,1046.0111,99.29644,91.21044,93.47814,final
01/04/2024,1,1902,Sarawak,4031,82.88613,105.04043,267.774,340.8552,945.6586,1018.0032,79.867134,78.86942,92.92822,final
11/04/2024,1,1902,Sarawak,4031,81.15157,98.841194,291.39594,332.17767,812.47375,989.9045,82.96474,87.90497,82.16605,final
21/04/2024,1,1902,Sarawak,4031,108.5867,105.20747,272.6244,309.0891,837.38074,956.3697,103.06624,88.39033,87.62298,final
01/05/2024,1,1902,Sarawak,4031,125.745224,106.98723,315.48352,311.0359,882.15674,946.8654,116.75012,101.40731,93.20191,final
11/05/2024,1,1902,Sarawak,4031,153.1672,92.38413,387.49915,304.57883,927.93823,927.8192,162.41579,126.78488,100.01276,final
21/05/2024,1,1902,Sarawak,4031,123.676506,98.90276,402.58893,298.2741,979.0497,940.9607,123.84321,134.39622,104.02648,final
01/06/2024,1,1902,Sarawak,4031,131.22377,89.24285,408.0675,280.52975,991.32495,932.42084,144.54547,144.66707,106.28364,final
11/06/2024,1,1902,Sarawak,4031,85.78814,70.809525,340.68842,258.95514,1019.58344,895.7117,119.758224,130.96484,113.75266,final
21/06/2024,1,1902,Sarawak,4031,92.63334,71.88146,309.64523,231.93384,984.85864,839.29706,126.99205,132.79878,117.24056,final
01/07/2024,1,1902,Sarawak,4031,125.44034,74.61027,303.86182,217.30125,1027.4128,808.8669,163.84863,138.9384,126.85278,final
11/07/2024,1,1902,Sarawak,4031,48.353016,62.80213,266.4267,209.29387,994.61426,772.8278,78.689285,126.660965,128.51357,final
21/07/2024,1,1902,Sarawak,4031,25.950136,72.95166,199.74348,210.36406,911.9777,740.572,39.70427,95.06855,122.98982,final
01/08/2024,1,1902,Sarawak,4031,137.0526,79.50311,211.35574,215.2569,923.2851,713.0879,168.10338,98.22882,129.27179,final
11/08/2024,1,1902,Sarawak,4031,97.10717,90.199844,260.1099,242.65462,867.22504,710.9036,107.2556,107.04824,121.83554,final
21/08/2024,1,1902,Sarawak,4031,149.77995,109.75678,383.9397,279.45975,893.3285,721.7576,134.87651,136.72925,123.60772,final
01/09/2024,1,1902,Sarawak,4031,66.89804,91.97981,313.78516,291.93643,829.0028,724.4946,74.13712,107.35805,114.32611,final
11/09/2024,1,1902,Sarawak,4031,42.511288,82.27678,259.18927,284.01337,785.7259,735.96185,54.43749,91.41074,106.71614,final
21/09/2024,1,1902,Sarawak,4031,113.28281,91.88097,222.69214,266.13757,806.37537,755.96136,122.090866,83.97661,106.625046,final
01/10/2024,1,1902,Sarawak,4031,140.71446,109.59957,296.50854,283.75732,821.6494,790.9506,127.15096,104.41589,103.85687,final
11/10/2024,1,1902,Sarawak,4031,118.1481,101.43054,372.1454,302.91107,891.44446,829.57904,115.70748,122.48516,107.412766,final
21/10/2024,1,1902,Sarawak,4031,72.89903,128.2247,331.7616,339.25482,938.39343,884.8521,58.471912,97.82335,106.01688,final
01/11/2024,1,1902,Sarawak,4031,102.64971,116.95605,293.69684,346.6113,903.99054,922.30505,88.26927,84.95087,98.02498,final
11/11/2024,1,1902,Sarawak,4031,95.12305,123.861374,270.67178,369.0421,902.0064,955.96655,77.69826,73.70073,94.3848,final
21/11/2024,1,1902,Sarawak,4031,137.94394,117.092415,335.7167,357.90985,890.1704,963.3022,117.07847,93.88467,92.447426,final
01/12/2024,1,1902,Sarawak,4031,88.4959,127.552,321.5629,368.5058,911.76825,998.8744,70.53526,87.43181,91.323006,final
11/12/2024,1,1902,Sarawak,4031,159.96179,116.0308,386.40164,360.67523,1029.21875,1032.6284,136.29736,107.03532,99.6714,final
21/12/2024,1,1902,Sarawak,4031,118.21434,150.32993,366.67206,393.91275,1034.1503,1091.0774,79.32427,93.171265,94.80628,final
01/01/2025,1,1902,Sarawak,4031,147.69115,133.04828,425.8673,399.57355,1041.127,1116.8174,110.60706,106.49914,93.25288,final
11/01/2025,1,1902,Sarawak,4031,212.17937,126.939926,478.08484,411.57568,1135.1583,1144.2448,164.60474,115.96569,99.20936,final
21/01/2025,1,1902,Sarawak,4031,321.57605,138.74223,681.44653,398.73044,1383.8353,1156.1351,227.19562,170.02596,119.610146,final
01/02/2025,1,1902,Sarawak,4031,180.08955,116.49151,713.845,382.17368,1461.2751,1156.2256,152.34773,185.66473,126.26962,final
11/02/2025,1,1902,Sarawak,4031,132.06425,111.43038,633.72986,366.66412,1498.2163,1143.2156,117.72207,171.85675,130.9176,final
21/02/2025,1,1902,Sarawak,4031,108.02059,85.76123,420.1744,313.68314,1468.2931,1109.2164,124.52519,133.41603,132.22684,final
01/03/2025,1,1902,Sarawak,4031,147.3808,97.78273,387.46564,294.97433,1527.178,1076.7216,148.25525,130.83308,141.64255,final
11/03/2025,1,1902,Sarawak,4031,152.56363,107.51873,407.96503,291.06268,1519.7797,1069.3025,140.03325,139.48567,141.93205,final
21/03/2025,1,1902,Sarawak,4031,128.69487,128.29604,428.63928,333.5975,1530.2601,1046.0111,100.29922,128.06924,146.07458,final
01/04/2025,1,1902,Sarawak,4031,136.19374,105.04043,417.4522,340.8552,1518.7627,1018.0032,128.31079,122.14713,148.94995,final
11/04/2025,1,1902,Sarawak,4031,103.95808,98.841194,368.84668,332.17767,1410.5415,989.9045,104.9276,110.875275,142.27913,final
21/04/2025,1,1902,Sarawak,4031,110.13545,105.20747,350.2873,309.0891,1199.101,956.3697,104.47155,113.116714,125.24848,final
01/05/2025,1,1902,Sarawak,4031,88.945175,106.98723,303.0387,311.0359,1107.9565,946.8654,83.88918,97.469536,116.92373,final
11/05/2025,1,1902,Sarawak,4031,71.63235,92.38413,270.71298,304.57883,1047.5247,927.8192,78.69079,89.06067,112.83266,final
21/05/2025,1,1902,Sarawak,4031,89.14438,98.90276,249.7219,298.2741,1028.6484,940.9607,90.608154,83.990654,109.2697,final
01/06/2025,1,1902,Sarawak,4031,73.35947,89.24285,234.1362,280.52975,954.6271,932.42084,83.146324,83.75176,102.368866,final
11/06/2025,1,1902,Sarawak,4031,91.57455,70.809525,254.0784,258.95514,893.638,895.7117,127.39105,98.152435,99.769775,final
21/06/2025,1,1902,Sarawak,4031,59.13694,71.88146,224.07095,231.93384,824.08014,839.29706,83.42316,96.6814,98.19768,final
01/07/2025,1,1902,Sarawak,4031,75.37013,74.61027,226.08162,217.30125,763.25653,808.8669,100.95448,103.94976,94.39584,final
11/07/2025,1,1902,Sarawak,4031,66.78467,62.80213,201.29175,209.29387,726.0831,772.8278,105.873764,96.265816,93.99036,final
21/07/2025,1,1902,Sarawak,4031,35.252296,72.95166,177.4071,210.36406,651.19995,740.572,51.637512,84.6971,88.012955,final
01/08/2025,1,1902,Sarawak,4031,150.70827,79.50311,252.74524,215.2569,712.9631,713.0879,184.26335,117.02029,99.98262,final
11/08/2025,1,1902,Sarawak,4031,105.29571,90.199844,291.2563,242.65462,746.6264,710.9036,115.857025,119.62478,104.98988,final
21/08/2025,1,1902,Sarawak,4031,89.87051,109.75678,345.87448,279.45975,747.35254,721.7576,82.67094,123.34768,103.5218,final
01/09/2025,1,1902,Sarawak,4031,155.0593,91.97981,350.22552,291.93643,829.05237,724.4946,165.04393,119.63016,114.3329,final
11/09/2025,1,1902,Sarawak,4031,120.77673,82.27678,365.70654,284.01337,858.2545,735.96185,144.11247,128.26622,116.504585,final
21/09/2025,1,1902,Sarawak,4031,66.73133,91.88097,342.56735,266.13757,865.8489,755.96136,74.04069,128.18857,114.44062,final
01/10/2025,1,1902,Sarawak,4031,96.11635,109.59957,283.6244,283.75732,886.59515,790.9506,88.23449,99.953964,112.01639,final
11/10/2025,1,1902,Sarawak,4031,124.8896,101.43054,287.7373,302.91107,944.7001,829.57904,122.041664,95.07203,113.79391,final
21/10/2025,1,1902,Sarawak,4031,97.24609,128.2247,318.25204,339.25482,1006.69385,884.8521,76.7471,93.89906,113.69235,final
01/11/2025,1,1902,Sarawak,4031,60.478294,116.95605,282.61398,346.6113,916.46387,922.30505,53.690075,81.79884,99.370094,final
11/11/2025,1,1902,Sarawak,4031,142.25577,123.861374,299.98016,369.0421,953.42395,955.96655,114.27456,81.536316,99.73541,final
21/11/2025,1,1902,Sarawak,4031,130.28876,117.092415,333.02283,357.90985,993.8422,963.3022,110.808495,93.142365,103.15398,final
01/12/2025,1,1902,Sarawak,4031,161.7229,127.552,434.26743,368.5058,1000.5058,998.8744,125.779236,117.60659,100.162506,final
11/12/2025,1,1902,Sarawak,4031,117.66311,116.0308,409.67477,360.67523,997.3922,1032.6284,101.34867,113.39974,96.604164,final
21/12/2025,1,1902,Sarawak,4031,176.8437,150.32993,456.22974,393.91275,1107.5045,1091.0774,117.06933,115.62171,101.498726,final
01/01/2026,1,1902,Sarawak,4031,227.46837,133.04828,521.97516,399.57355,1238.8566,1116.8174,168.39642,130.25447,110.87871,final
11/01/2026,1,1902,Sarawak,4031,94.01414,126.939926,498.3262,411.57568,1207.9811,1144.2448,75.04486,120.82467,105.54593,final
21/01/2026,1,1902,Sarawak,4031,110.787895,138.74223,432.27042,398.73044,1221.5228,1156.1351,80.55245,108.30752,105.63136,final
01/02/2026,1,1902,Sarawak,4031,89.61201,116.49151,294.41403,382.17368,1250.6566,1156.2256,77.875404,77.33326,108.13202,final
11/02/2026,1,1902,Sarawak,4031,167.0774,111.43038,367.4773,366.66412,1275.4784,1143.2156,147.79424,100.218796,111.51899,final
21/02/2026,1,1902,Sarawak,4031,167.40982,85.76123,424.0992,313.68314,1312.5994,1109.2164,189.95976,134.64761,118.25345,final
01/03/2026,1,1902,Sarawak,4031,119.26247,97.78273,453.7497,294.97433,1270.1389,1076.7216,120.8982,152.92966,117.88051,final
11/03/2026,1,1902,Sarawak,4031,46.397915,107.51873,333.07022,291.06268,1198.8737,1069.3025,45.67943,114.18873,112.06095,final
21/03/2026,1,1902,Sarawak,4031,53.15629,128.29604,218.81668,333.5975,1075.1863,1046.0111,43.62942,66.101105,102.77592,final
01/04/2026,1,1902,Sarawak,4031,111.005455,105.04043,210.55966,340.8552,958.7233,1018.0032,105.42075,62.32656,94.205315,prelim
11/04/2026,1,1902,Sarawak,4031,50.74994,98.841194,214.91168,332.17767,915.4591,989.9045,53.68769,65.221306,92.517334,prelim
21/04/2026,1,1902,Sarawak,4031,109.298935,105.20747,271.05432,309.0891,913.9702,956.3697,103.71251,87.89045,95.589676,forecast
01/01/2022,1,1903,Kuala Lumpur,254,112.86614,77.026115,432.31104,263.56418,1131.1495,960.9765,143.69344,162.83298,117.61669,final
11/01/2022,1,1903,Kuala Lumpur,254,29.720472,62.917454,242.47638,239.52126,1093.4213,937.1676,51.121582,101.208534,116.58449,final
21/01/2022,1,1903,Kuala Lumpur,254,57.480316,72.07441,200.06693,212.01797,1044.8031,896.6214,81.064926,94.493065,116.43503,final
01/02/2022,1,1903,Kuala Lumpur,254,131.1181,51.30761,218.3189,186.29947,1055.4685,812.93884,241.74016,116.737854,129.65132,final
