state,date,division,index
Sarawak,10/1/2014,5,102.7
Sarawak,11/1/2014,5,103
Sarawak,12/1/2014,5,102.4
Sarawak,1/1/2015,5,102.7
Sarawak,2/1/2015,5,102.4
Sarawak,3/1/2015,5,102.8
Sarawak,4/1/2015,5,104.6
Sarawak,5/1/2015,5,104.7
Sarawak,6/1/2015,5,105
Sarawak,7/1/2015,5,105
Sarawak,8/1/2015,5,105.1
Sarawak,9/1/2015,5,105.2
Sarawak,10/1/2015,5,105.3
Sarawak,11/1/2015,5,105.3
Sarawak,12/1/2015,5,105.4
Sarawak,1/1/2016,5,105.5
Sarawak,2/1/2016,5,105.7
Sarawak,3/1/2016,5,105.8
Sarawak,4/1/2016,5,106
Sarawak,5/1/2016,5,105.9
Sarawak,6/1/2016,5,105.9
Sarawak,7/1/2016,5,105.9
Sarawak,8/1/2016,5,106
Sarawak,9/1/2016,5,106.2
Sarawak,10/1/2016,5,106.3
Sarawak,11/1/2016,5,106.3
Sarawak,12/1/2016,5,106.2
Sarawak,1/1/2017,5,107.2
Sarawak,2/1/2017,5,108.4
Sarawak,3/1/2017,5,108.4
Sarawak,4/1/2017,5,108.3
Sarawak,5/1/2017,5,108.3
Sarawak,6/1/2017,5,108.6
Sarawak,7/1/2017,5,108.3
Sarawak,8/1/2017,5,108.4
Sarawak,9/1/2017,5,108.5
Sarawak,10/1/2017,5,108.5
Sarawak,11/1/2017,5,108.5
Sarawak,12/1/2017,5,108.4
Sarawak,1/1/2018,5,108.4
Sarawak,2/1/2018,5,108.2
Sarawak,3/1/2018,5,108.4
Sarawak,4/1/2018,5,108.5
Sarawak,5/1/2018,5,108.4
Sarawak,6/1/2018,5,105.4
Sarawak,7/1/2018,5,105.8
Sarawak,8/1/2018,5,106
Sarawak,9/1/2018,5,106.4
Sarawak,10/1/2018,5,107.1
Sarawak,11/1/2018,5,107.1
Sarawak,12/1/2018,5,107.4
Sarawak,1/1/2019,5,107.6
Sarawak,2/1/2019,5,107.7
Sarawak,3/1/2019,5,107.8
Sarawak,4/1/2019,5,107.8
Sarawak,5/1/2019,5,108.1
Sarawak,6/1/2019,5,108.1
Sarawak,7/1/2019,5,108.2
Sarawak,8/1/2019,5,108.3
Sarawak,9/1/2019,5,108.3
Sarawak,10/1/2019,5,108.3
Sarawak,11/1/2019,5,108.3
Sarawak,12/1/2019,5,108.2
Sarawak,1/1/2020,5,108.1
Sarawak,2/1/2020,5,108.3
Sarawak,3/1/2020,5,108.2
Sarawak,4/1/2020,5,107.8
Sarawak,5/1/2020,5,107.8
Sarawak,6/1/2020,5,107.9
Sarawak,7/1/2020,5,107.7
Sarawak,8/1/2020,5,107.8
Sarawak,9/1/2020,5,107.9
Sarawak,10/1/2020,5,107.9
Sarawak,11/1/2020,5,107.9
Sarawak,12/1/2020,5,107.9
Sarawak,1/1/2021,5,108.8
Sarawak,2/1/2021,5,108.7
Sarawak,3/1/2021,5,108.8
Sarawak,4/1/2021,5,108.8
Sarawak,5/1/2021,5,108.9
Sarawak,6/1/2021,5,109
Sarawak,7/1/2021,5,109
Sarawak,8/1/2021,5,109
Sarawak,9/1/2021,5,109
Sarawak,10/1/2021,5,109
Sarawak,11/1/2021,5,109
Sarawak,12/1/2021,5,109.1
Sarawak,1/1/2022,5,109.6
Sarawak,2/1/2022,5,109.8
Sarawak,3/1/2022,5,110
Sarawak,4/1/2022,5,110.1
Sarawak,5/1/2022,5,110.8
Sarawak,6/1/2022,5,111.1
Sarawak,7/1/2022,5,111.7
Sarawak,8/1/2022,5,112.4
Sarawak,9/1/2022,5,112.7
Sarawak,10/1/2022,5,112.8
Sarawak,11/1/2022,5,113.1
Sarawak,12/1/2022,5,113.2
Sarawak,1/1/2023,5,113.3
Sarawak,2/1/2023,5,113.6
Sarawak,3/1/2023,5,113.5
Sarawak,4/1/2023,5,113.7
Sarawak,5/1/2023,5,113.9
Sarawak,6/1/2023,5,114
Sarawak,7/1/2023,5,114.2
Sarawak,8/1/2023,5,114.4
Sarawak,9/1/2023,5,114.4
Sarawak,10/1/2023,5,114.5
Sarawak,11/1/2023,5,114.6
Sarawak,12/1/2023,5,114.4
Sarawak,1/1/2024,5,114.6
Sarawak,2/1/2024,5,114.8
Sarawak,3/1/2024,5,114.7
Sarawak,4/1/2024,5,114.9
Sarawak,5/1/2024,5,115
Sarawak,6/1/2024,5,115.1
Sarawak,7/1/2024,5,115.2
Sarawak,8/1/2024,5,115
Sarawak,9/1/2024,5,115
Sarawak,10/1/2024,5,115.1
Sarawak,11/1/2024,5,115
Sarawak,12/1/2024,5,115.1
Sarawak,1/1/2025,5,115.3
Sarawak,2/1/2025,5,115.3
Sarawak,3/1/2025,5,115.5
Sarawak,4/1/2025,5,115.3
Sarawak,5/1/2025,5,115.3
Sarawak,6/1/2025,5,115.4
Sarawak,7/1/2025,5,115.4
Sarawak,8/1/2025,5,115.3
Sarawak,9/1/2025,5,115.4
Sarawak,10/1/2025,5,115.4
Sarawak,11/1/2025,5,115.7
Sarawak,12/1/2025,5,115.7
Sarawak,1/1/2026,5,115.6
Sarawak,2/1/2026,5,115.7
Sarawak,3/1/2026,5,115.7
Selangor,1/1/2010,5,99.9
Selangor,2/1/2010,5,99.9
Selangor,3/1/2010,5,100
Selangor,4/1/2010,5,99.9
Selangor,5/1/2010,5,99.9
Selangor,6/1/2010,5,99.9
Selangor,7/1/2010,5,100
Selangor,8/1/2010,5,100
Selangor,9/1/2010,5,100.1
Selangor,10/1/2010,5,100.1
Selangor,11/1/2010,5,100
Selangor,12/1/2010,5,100
Selangor,1/1/2011,5,102.7
Selangor,2/1/2011,5,102.8
Selangor,3/1/2011,5,102.9
Selangor,4/1/2011,5,103.2
Selangor,5/1/2011,5,103.2
Selangor,6/1/2011,5,103.4
Selangor,7/1/2011,5,103.9
Selangor,8/1/2011,5,103.9
Selangor,9/1/2011,5,103.9
Selangor,10/1/2011,5,103.9
Selangor,11/1/2011,5,104.1
Selangor,12/1/2011,5,104.2
Selangor,1/1/2012,5,104.3
Selangor,2/1/2012,5,104.9
Selangor,3/1/2012,5,105
Selangor,4/1/2012,5,105
Selangor,5/1/2012,5,105.1
Selangor,6/1/2012,5,105.4
Selangor,7/1/2012,5,105.5
Selangor,8/1/2012,5,105.5
Selangor,9/1/2012,5,105.5
Selangor,10/1/2012,5,105.5
Selangor,11/1/2012,5,105.4
Selangor,12/1/2012,5,105.4
Selangor,1/1/2013,5,105.5
Selangor,2/1/2013,5,106.7
Selangor,3/1/2013,5,107.1
Selangor,4/1/2013,5,107.3
Selangor,5/1/2013,5,107
Selangor,6/1/2013,5,107.2
Selangor,7/1/2013,5,107.2
Selangor,8/1/2013,5,107.1
Selangor,9/1/2013,5,107.4
Selangor,10/1/2013,5,107.3
Selangor,11/1/2013,5,108
Selangor,12/1/2013,5,107.6
Selangor,1/1/2014,5,108.7
Selangor,2/1/2014,5,109
Selangor,3/1/2014,5,108.7
Selangor,4/1/2014,5,108.7
Selangor,5/1/2014,5,108.9
Selangor,6/1/2014,5,108.8
Selangor,7/1/2014,5,108.7
Selangor,8/1/2014,5,109.2
Selangor,9/1/2014,5,109.2
Selangor,10/1/2014,5,109.1
Selangor,11/1/2014,5,109.1
Selangor,12/1/2014,5,108.7
Selangor,1/1/2015,5,109.1
Selangor,2/1/2015,5,108.8
Selangor,3/1/2015,5,108.9
Selangor,4/1/2015,5,112.1
Selangor,5/1/2015,5,111.4
Selangor,6/1/2015,5,112.3
Selangor,7/1/2015,5,113.3
Selangor,8/1/2015,5,113.7
Selangor,9/1/2015,5,113.8
Selangor,10/1/2015,5,113.8
Selangor,11/1/2015,5,113.9
Selangor,12/1/2015,5,113.8
Selangor,1/1/2016,5,114.1
Selangor,2/1/2016,5,114.8
Selangor,3/1/2016,5,114.8
Selangor,4/1/2016,5,114.9
Selangor,5/1/2016,5,114.9
Selangor,6/1/2016,5,115
Selangor,7/1/2016,5,115.2
Selangor,8/1/2016,5,115.2
Selangor,9/1/2016,5,115
Selangor,10/1/2016,5,115.2
Selangor,11/1/2016,5,115.3
Selangor,12/1/2016,5,115.5
Selangor,1/1/2017,5,116.2
Selangor,2/1/2017,5,116.4
Selangor,3/1/2017,5,116.7
Selangor,4/1/2017,5,117.2
Selangor,5/1/2017,5,117.5
Selangor,6/1/2017,5,117.7
Selangor,7/1/2017,5,118.4
Selangor,8/1/2017,5,118.6
Selangor,9/1/2017,5,118.6
Selangor,10/1/2017,5,118.5
Selangor,11/1/2017,5,118.7
Selangor,12/1/2017,5,118.9
Selangor,1/1/2018,5,119.5
Selangor,2/1/2018,5,119.6
Selangor,3/1/2018,5,119.6
Selangor,4/1/2018,5,119.6
Selangor,5/1/2018,5,119.7
Selangor,6/1/2018,5,117.2
Selangor,7/1/2018,5,117.3
Selangor,8/1/2018,5,117.2
Selangor,9/1/2018,5,118.8
Selangor,10/1/2018,5,119.4
Selangor,11/1/2018,5,120
Selangor,12/1/2018,5,120.1
Selangor,1/1/2019,5,120.3
Selangor,2/1/2019,5,120.6
Selangor,3/1/2019,5,120.9
Selangor,4/1/2019,5,121
Selangor,5/1/2019,5,121.7
Selangor,6/1/2019,5,121.8
Selangor,7/1/2019,5,122.1
Selangor,8/1/2019,5,122.1
Selangor,9/1/2019,5,122
Selangor,10/1/2019,5,122.1
Selangor,11/1/2019,5,122.3
Selangor,12/1/2019,5,122.2
Selangor,1/1/2020,5,122.1
Selangor,2/1/2020,5,122.2
Selangor,3/1/2020,5,122.2
Selangor,4/1/2020,5,121.6
Selangor,5/1/2020,5,121.6
Selangor,6/1/2020,5,121.6
Selangor,7/1/2020,5,121.8
Selangor,8/1/2020,5,121.8
Selangor,9/1/2020,5,121.9
Selangor,10/1/2020,5,121.9
Selangor,11/1/2020,5,121.9
Selangor,12/1/2020,5,121.9
Selangor,1/1/2021,5,122
Selangor,2/1/2021,5,122.3
Selangor,3/1/2021,5,124
Selangor,4/1/2021,5,124.5
Selangor,5/1/2021,5,125.1
Selangor,6/1/2021,5,125.1
Selangor,7/1/2021,5,125.2
Selangor,8/1/2021,5,125.1
Selangor,9/1/2021,5,125.2
Selangor,10/1/2021,5,126.5
Selangor,11/1/2021,5,127.1
Selangor,12/1/2021,5,127.5
Selangor,1/1/2022,5,128.3
Selangor,2/1/2022,5,129.1
Selangor,3/1/2022,5,129.6
Selangor,4/1/2022,5,129.9
Selangor,5/1/2022,5,130.4
Selangor,6/1/2022,5,130.9
Selangor,7/1/2022,5,131.5
Selangor,8/1/2022,5,132.1
Selangor,9/1/2022,5,132.2
Selangor,10/1/2022,5,132.5
Selangor,11/1/2022,5,132.6
Selangor,12/1/2022,5,132.5
Selangor,1/1/2023,5,132.7
Selangor,2/1/2023,5,132.8
Selangor,3/1/2023,5,133.3
Selangor,4/1/2023,5,133.3
Selangor,5/1/2023,5,133.5
Selangor,6/1/2023,5,133.6
Selangor,7/1/2023,5,133.5
Selangor,8/1/2023,5,133.7
Selangor,9/1/2023,5,133.7
Selangor,10/1/2023,5,134.1
Selangor,11/1/2023,5,134.1
Selangor,12/1/2023,5,134.1
Selangor,1/1/2024,5,134.2
Selangor,2/1/2024,5,134.2
Selangor,3/1/2024,5,134.4
Selangor,4/1/2024,5,134.4
Selangor,5/1/2024,5,134.4
Selangor,6/1/2024,5,134.7
Selangor,7/1/2024,5,134.9
Selangor,8/1/2024,5,134.8
Selangor,9/1/2024,5,134.6
Selangor,10/1/2024,5,134.5
Selangor,11/1/2024,5,134.6
Selangor,12/1/2024,5,134.5
Selangor,1/1/2025,5,134.4
Selangor,2/1/2025,5,134.4
Selangor,3/1/2025,5,134.5
Selangor,4/1/2025,5,134.4
Selangor,5/1/2025,5,134.5
Selangor,6/1/2025,5,134.6
Selangor,7/1/2025,5,134.9
Selangor,8/1/2025,5,135.2
Selangor,9/1/2025,5,135.3
Selangor,10/1/2025,5,135.3
Selangor,11/1/2025,5,135.1
Selangor,12/1/2025,5,135.2
Selangor,1/1/2026,5,135.1
Selangor,2/1/2026,5,135
Selangor,3/1/2026,5,135
Terengganu,1/1/2010,5,100.2
Terengganu,2/1/2010,5,100.1
Terengganu,3/1/2010,5,100
Terengganu,4/1/2010,5,100.1
Terengganu,5/1/2010,5,100.1
Terengganu,6/1/2010,5,100.1
Terengganu,7/1/2010,5,100.2
Terengganu,8/1/2010,5,99.8
Terengganu,9/1/2010,5,99.9
Terengganu,10/1/2010,5,99.7
Terengganu,11/1/2010,5,99.9
Terengganu,12/1/2010,5,99.8
Terengganu,1/1/2011,5,100.4
Terengganu,2/1/2011,5,100.2
Terengganu,3/1/2011,5,99.7
Terengganu,4/1/2011,5,99.6
Terengganu,5/1/2011,5,100.1
Terengganu,6/1/2011,5,100.2
Terengganu,7/1/2011,5,100.6
Terengganu,8/1/2011,5,100.7
Terengganu,9/1/2011,5,100.8
Terengganu,10/1/2011,5,101
Terengganu,11/1/2011,5,101.1
Terengganu,12/1/2011,5,101.1
Terengganu,1/1/2012,5,101.5
Terengganu,2/1/2012,5,101.5
Terengganu,3/1/2012,5,101.4
Terengganu,4/1/2012,5,101.9
Terengganu,5/1/2012,5,102.1
Terengganu,6/1/2012,5,102.1
Terengganu,7/1/2012,5,102.2
Terengganu,8/1/2012,5,102.3
Terengganu,9/1/2012,5,102.2
Terengganu,10/1/2012,5,102.3
Terengganu,11/1/2012,5,102.3
Terengganu,12/1/2012,5,102.3
Terengganu,1/1/2013,5,103.1
Terengganu,2/1/2013,5,102.8
Terengganu,3/1/2013,5,102.8
Terengganu,4/1/2013,5,103
Terengganu,5/1/2013,5,103.1
Terengganu,6/1/2013,5,103.5
Terengganu,7/1/2013,5,103.4
Terengganu,8/1/2013,5,103.3
Terengganu,9/1/2013,5,103.3
Terengganu,10/1/2013,5,103
Terengganu,11/1/2013,5,103.3
Terengganu,12/1/2013,5,103.4
Terengganu,1/1/2014,5,103.7
Terengganu,2/1/2014,5,103.7
Terengganu,3/1/2014,5,103.9
Terengganu,4/1/2014,5,103.9
Terengganu,5/1/2014,5,104
Terengganu,6/1/2014,5,104.1
Terengganu,7/1/2014,5,103.5
Terengganu,8/1/2014,5,103.9
Terengganu,9/1/2014,5,103.9
Terengganu,10/1/2014,5,103.7
Terengganu,11/1/2014,5,103.7
Terengganu,12/1/2014,5,103.6
Terengganu,1/1/2015,5,103.7
Terengganu,2/1/2015,5,103.8
Terengganu,3/1/2015,5,104.1
Terengganu,4/1/2015,5,108.4
Terengganu,5/1/2015,5,108.5
Terengganu,6/1/2015,5,108.7
Terengganu,7/1/2015,5,108.7
Terengganu,8/1/2015,5,108.4
Terengganu,9/1/2015,5,108.6
Terengganu,10/1/2015,5,108.3
Terengganu,11/1/2015,5,109.7
Terengganu,12/1/2015,5,109.7
Terengganu,1/1/2016,5,110
Terengganu,2/1/2016,5,110.2
Terengganu,3/1/2016,5,109.8
Terengganu,4/1/2016,5,110
Terengganu,5/1/2016,5,109.9
Terengganu,6/1/2016,5,110.2
Terengganu,7/1/2016,5,110.6
Terengganu,8/1/2016,5,110.4
Terengganu,9/1/2016,5,110.2
Terengganu,10/1/2016,5,110.6
Terengganu,11/1/2016,5,110.6
Terengganu,12/1/2016,5,110.6
Terengganu,1/1/2017,5,110.6
Terengganu,2/1/2017,5,110.8
Terengganu,3/1/2017,5,110.9
Terengganu,4/1/2017,5,110.8
Terengganu,5/1/2017,5,110.9
Terengganu,6/1/2017,5,110.5
Terengganu,7/1/2017,5,111.7
Terengganu,8/1/2017,5,112.1
Terengganu,9/1/2017,5,112.4
Terengganu,10/1/2017,5,112.6
Terengganu,11/1/2017,5,112.5
Terengganu,12/1/2017,5,112.5
Terengganu,1/1/2018,5,112.3
Terengganu,2/1/2018,5,111.9
Terengganu,3/1/2018,5,111.9
Terengganu,4/1/2018,5,112.1
Terengganu,5/1/2018,5,112
Terengganu,6/1/2018,5,108.7
Terengganu,7/1/2018,5,108.8
Terengganu,8/1/2018,5,108.5
Terengganu,9/1/2018,5,109.9
Terengganu,10/1/2018,5,110.5
Terengganu,11/1/2018,5,110.7
Terengganu,12/1/2018,5,110.6
Terengganu,1/1/2019,5,110.6
Terengganu,2/1/2019,5,110.8
Terengganu,3/1/2019,5,110.6
Terengganu,4/1/2019,5,110.5
Terengganu,5/1/2019,5,110.4
Terengganu,6/1/2019,5,110.6
Terengganu,7/1/2019,5,110.7
Terengganu,8/1/2019,5,110.5
Terengganu,9/1/2019,5,110.6
Terengganu,10/1/2019,5,110.3
Terengganu,11/1/2019,5,110.3
Terengganu,12/1/2019,5,110.4
Terengganu,1/1/2020,5,110.4
Terengganu,2/1/2020,5,110.5
Terengganu,3/1/2020,5,110.5
Terengganu,4/1/2020,5,110.3
Terengganu,5/1/2020,5,110.4
Terengganu,6/1/2020,5,110.5
Terengganu,7/1/2020,5,110.8
Terengganu,8/1/2020,5,110.7
Terengganu,9/1/2020,5,110.8
Terengganu,10/1/2020,5,111
Terengganu,11/1/2020,5,111
Terengganu,12/1/2020,5,111
Terengganu,1/1/2021,5,111.8
Terengganu,2/1/2021,5,111.9
Terengganu,3/1/2021,5,112.1
Terengganu,4/1/2021,5,112.3
Terengganu,5/1/2021,5,112.6
Terengganu,6/1/2021,5,112.6
Terengganu,7/1/2021,5,112.5
Terengganu,8/1/2021,5,112.5
Terengganu,9/1/2021,5,112.5
Terengganu,10/1/2021,5,112.8
Terengganu,11/1/2021,5,113.1
Terengganu,12/1/2021,5,113.7
Terengganu,1/1/2022,5,113.9
Terengganu,2/1/2022,5,114.1
Terengganu,3/1/2022,5,114.5
Terengganu,4/1/2022,5,114.7
Terengganu,5/1/2022,5,115.1
Terengganu,6/1/2022,5,115.4
Terengganu,7/1/2022,5,116.1
Terengganu,8/1/2022,5,116.2
Terengganu,9/1/2022,5,116.3
Terengganu,10/1/2022,5,116.5
Terengganu,11/1/2022,5,116.6
Terengganu,12/1/2022,5,116.6
Terengganu,1/1/2023,5,116.9
Terengganu,2/1/2023,5,117.1
Terengganu,3/1/2023,5,117.1
Terengganu,4/1/2023,5,117.3
Terengganu,5/1/2023,5,117.4
Terengganu,6/1/2023,5,117.6
Terengganu,7/1/2023,5,117.8
Terengganu,8/1/2023,5,117.9
Terengganu,9/1/2023,5,118.1
Terengganu,10/1/2023,5,118.1
Terengganu,11/1/2023,5,118.2
Terengganu,12/1/2023,5,118.1
Terengganu,1/1/2024,5,118.2
Terengganu,2/1/2024,5,118.3
Terengganu,3/1/2024,5,118.3
Terengganu,4/1/2024,5,118.3
Terengganu,5/1/2024,5,118.3
Terengganu,6/1/2024,5,118.3
Terengganu,7/1/2024,5,118.4
Terengganu,8/1/2024,5,118.5
Terengganu,9/1/2024,5,118.4
Terengganu,10/1/2024,5,118.4
Terengganu,11/1/2024,5,118.7
Terengganu,12/1/2024,5,118.7
Terengganu,1/1/2025,5,118.6
Terengganu,2/1/2025,5,118.5
Terengganu,3/1/2025,5,118.6
Terengganu,4/1/2025,5,118.7
Terengganu,5/1/2025,5,118.7
Terengganu,6/1/2025,5,118.7
Terengganu,7/1/2025,5,118.7
Terengganu,8/1/2025,5,118.7
Terengganu,9/1/2025,5,118.7
Terengganu,10/1/2025,5,119
Terengganu,11/1/2025,5,119
Terengganu,12/1/2025,5,119.1
Terengganu,1/1/2026,5,119
Terengganu,2/1/2026,5,118.9
Terengganu,3/1/2026,5,119
Kuala Lumpur,1/1/2010,5,99.5
Kuala Lumpur,2/1/2010,5,99.4
Kuala Lumpur,3/1/2010,5,99.4
Kuala Lumpur,4/1/2010,5,99.4
Kuala Lumpur,5/1/2010,5,99.3
Kuala Lumpur,6/1/2010,5,99.2
Kuala Lumpur,7/1/2010,5,100.6
Kuala Lumpur,8/1/2010,5,100.5
Kuala Lumpur,9/1/2010,5,100.7
Kuala Lumpur,10/1/2010,5,100.6
Kuala Lumpur,11/1/2010,5,100.8
Kuala Lumpur,12/1/2010,5,100.6
Kuala Lumpur,1/1/2011,5,100.3
Kuala Lumpur,2/1/2011,5,100.1
Kuala Lumpur,3/1/2011,5,100.2
Kuala Lumpur,4/1/2011,5,100.3
Kuala Lumpur,5/1/2011,5,100.2
Kuala Lumpur,6/1/2011,5,100.3
Kuala Lumpur,7/1/2011,5,100.5
Kuala Lumpur,8/1/2011,5,100.1
Kuala Lumpur,9/1/2011,5,100
Kuala Lumpur,10/1/2011,5,100
Kuala Lumpur,11/1/2011,5,99.9
Kuala Lumpur,12/1/2011,5,99.9
Kuala Lumpur,1/1/2012,5,100.2
Kuala Lumpur,2/1/2012,5,100.5
Kuala Lumpur,3/1/2012,5,100.6
Kuala Lumpur,4/1/2012,5,100.5
Kuala Lumpur,5/1/2012,5,100.8
Kuala Lumpur,6/1/2012,5,100.6
Kuala Lumpur,7/1/2012,5,100.3
Kuala Lumpur,8/1/2012,5,100.6
Kuala Lumpur,9/1/2012,5,100.3
Kuala Lumpur,10/1/2012,5,100.3
Kuala Lumpur,11/1/2012,5,100.4
Kuala Lumpur,12/1/2012,5,100.2
Kuala Lumpur,1/1/2013,5,101.2
Kuala Lumpur,2/1/2013,5,100.9
Kuala Lumpur,3/1/2013,5,101.5
Kuala Lumpur,4/1/2013,5,102.1
Kuala Lumpur,5/1/2013,5,101.9
Kuala Lumpur,6/1/2013,5,102.1
Kuala Lumpur,7/1/2013,5,101.9
Kuala Lumpur,8/1/2013,5,102
Kuala Lumpur,9/1/2013,5,102.1
Kuala Lumpur,10/1/2013,5,102.2
Kuala Lumpur,11/1/2013,5,101.9
Kuala Lumpur,12/1/2013,5,101.3
Kuala Lumpur,1/1/2014,5,102.1
Kuala Lumpur,2/1/2014,5,102.5
Kuala Lumpur,3/1/2014,5,103
Kuala Lumpur,4/1/2014,5,103
Kuala Lumpur,5/1/2014,5,102.5
Kuala Lumpur,6/1/2014,5,102.6
Kuala Lumpur,7/1/2014,5,101.3
Kuala Lumpur,8/1/2014,5,101.9
Kuala Lumpur,9/1/2014,5,101.8
Kuala Lumpur,10/1/2014,5,101.5
Kuala Lumpur,11/1/2014,5,101.8
Kuala Lumpur,12/1/2014,5,101.1
Kuala Lumpur,1/1/2015,5,101.9
Kuala Lumpur,2/1/2015,5,101.5
Kuala Lumpur,3/1/2015,5,101.9
Kuala Lumpur,4/1/2015,5,104.5
Kuala Lumpur,5/1/2015,5,105.8
Kuala Lumpur,6/1/2015,5,107.9
Kuala Lumpur,7/1/2015,5,107.4
Kuala Lumpur,8/1/2015,5,107.9
Kuala Lumpur,9/1/2015,5,107.8
Kuala Lumpur,10/1/2015,5,107
Kuala Lumpur,11/1/2015,5,109.5
Kuala Lumpur,12/1/2015,5,108.8
Kuala Lumpur,1/1/2016,5,109.5
Kuala Lumpur,2/1/2016,5,109.8
Kuala Lumpur,3/1/2016,5,109.9
Kuala Lumpur,4/1/2016,5,109.8
Kuala Lumpur,5/1/2016,5,109.8
Kuala Lumpur,6/1/2016,5,109.7
Kuala Lumpur,7/1/2016,5,110.2
Kuala Lumpur,8/1/2016,5,110.2
Kuala Lumpur,9/1/2016,5,110.2
Kuala Lumpur,10/1/2016,5,110.3
Kuala Lumpur,11/1/2016,5,110.6
Kuala Lumpur,12/1/2016,5,110.4
Kuala Lumpur,1/1/2017,5,110.5
Kuala Lumpur,2/1/2017,5,111.5
Kuala Lumpur,3/1/2017,5,111.2
Kuala Lumpur,4/1/2017,5,112.5
Kuala Lumpur,5/1/2017,5,113.6
Kuala Lumpur,6/1/2017,5,113.3
Kuala Lumpur,7/1/2017,5,114
Kuala Lumpur,8/1/2017,5,114
Kuala Lumpur,9/1/2017,5,113.7
Kuala Lumpur,10/1/2017,5,113.8
Kuala Lumpur,11/1/2017,5,113.4
Kuala Lumpur,12/1/2017,5,112.7
Kuala Lumpur,1/1/2018,5,114.6
Kuala Lumpur,2/1/2018,5,114.5
Kuala Lumpur,3/1/2018,5,114.8
Kuala Lumpur,4/1/2018,5,115.2
Kuala Lumpur,5/1/2018,5,115.3
Kuala Lumpur,6/1/2018,5,112.1
Kuala Lumpur,7/1/2018,5,111.7
Kuala Lumpur,8/1/2018,5,112.3
Kuala Lumpur,9/1/2018,5,114.2
Kuala Lumpur,10/1/2018,5,114.2
Kuala Lumpur,11/1/2018,5,114.6
Kuala Lumpur,12/1/2018,5,115.1
Kuala Lumpur,1/1/2019,5,115.3
Kuala Lumpur,2/1/2019,5,116.1
Kuala Lumpur,3/1/2019,5,116.6
Kuala Lumpur,4/1/2019,5,117
Kuala Lumpur,5/1/2019,5,117.6
Kuala Lumpur,6/1/2019,5,117.8
Kuala Lumpur,7/1/2019,5,118.5
Kuala Lumpur,8/1/2019,5,118.3
Kuala Lumpur,9/1/2019,5,117.9
Kuala Lumpur,10/1/2019,5,118
Kuala Lumpur,11/1/2019,5,117.9
Kuala Lumpur,12/1/2019,5,118.9
Kuala Lumpur,1/1/2020,5,118.7
Kuala Lumpur,2/1/2020,5,118.8
Kuala Lumpur,3/1/2020,5,118.6
Kuala Lumpur,4/1/2020,5,118.4
Kuala Lumpur,5/1/2020,5,118.7
Kuala Lumpur,6/1/2020,5,118.8
Kuala Lumpur,7/1/2020,5,118.8
Kuala Lumpur,8/1/2020,5,118.7
Kuala Lumpur,9/1/2020,5,118.8
Kuala Lumpur,10/1/2020,5,118.8
Kuala Lumpur,11/1/2020,5,118.7
Kuala Lumpur,12/1/2020,5,118.7
Kuala Lumpur,1/1/2021,5,118.8
Kuala Lumpur,2/1/2021,5,118.8
Kuala Lumpur,3/1/2021,5,119.7
Kuala Lumpur,4/1/2021,5,121.1
Kuala Lumpur,5/1/2021,5,121.1
Kuala Lumpur,6/1/2021,5,121.2
Kuala Lumpur,7/1/2021,5,121.2
Kuala Lumpur,8/1/2021,5,121.2
Kuala Lumpur,9/1/2021,5,121.6
Kuala Lumpur,10/1/2021,5,121.5
Kuala Lumpur,11/1/2021,5,121.5
Kuala Lumpur,12/1/2021,5,122
Kuala Lumpur,1/1/2022,5,123.1
Kuala Lumpur,2/1/2022,5,123.1
Kuala Lumpur,3/1/2022,5,123.4
Kuala Lumpur,4/1/2022,5,123.2
Kuala Lumpur,5/1/2022,5,123.6
Kuala Lumpur,6/1/2022,5,123.7
Kuala Lumpur,7/1/2022,5,124.3
Kuala Lumpur,8/1/2022,5,124.7
Kuala Lumpur,9/1/2022,5,125.2
Kuala Lumpur,10/1/2022,5,125.2
Kuala Lumpur,11/1/2022,5,124.9
Kuala Lumpur,12/1/2022,5,125.3
Kuala Lumpur,1/1/2023,5,127.1
Kuala Lumpur,2/1/2023,5,127
Kuala Lumpur,3/1/2023,5,127.5
Kuala Lumpur,4/1/2023,5,127.1
Kuala Lumpur,5/1/2023,5,127.3
Kuala Lumpur,6/1/2023,5,126.8
Kuala Lumpur,7/1/2023,5,127
Kuala Lumpur,8/1/2023,5,127.3
Kuala Lumpur,9/1/2023,5,126.9
Kuala Lumpur,10/1/2023,5,127
Kuala Lumpur,11/1/2023,5,127.3
Kuala Lumpur,12/1/2023,5,127
Kuala Lumpur,1/1/2024,5,126.5
Kuala Lumpur,2/1/2024,5,126.4
Kuala Lumpur,3/1/2024,5,126.9
Kuala Lumpur,4/1/2024,5,126.9
Kuala Lumpur,5/1/2024,5,126.8
Kuala Lumpur,6/1/2024,5,127.1
Kuala Lumpur,7/1/2024,5,127.7
Kuala Lumpur,8/1/2024,5,127.5
Kuala Lumpur,9/1/2024,5,127.6
Kuala Lumpur,10/1/2024,5,126.5
Kuala Lumpur,11/1/2024,5,127
Kuala Lumpur,12/1/2024,5,126.5
Kuala Lumpur,1/1/2025,5,127
Kuala Lumpur,2/1/2025,5,127.2
Kuala Lumpur,3/1/2025,5,127.5
Kuala Lumpur,4/1/2025,5,126.9
Kuala Lumpur,5/1/2025,5,127
Kuala Lumpur,6/1/2025,5,126.9
